OBJECTID,ZIPCODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
320,27248,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
321,27249,3,0.026346273,0.093712814,0.132529929,0.038817115,0.119590891,0.018298564,0.358772673
322,27253,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
323,27258,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
324,27262,1,0.008782091,0,0,0,0,0,0
325,27263,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
326,27265,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
327,27278,3,0.026346273,0.132529929,0.132529929,0,0.132529929,0,0.397589788
328,27281,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
329,27283,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
330,27284,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
331,27288,4,0.035128364,0,0.132529929,0.132529929,0.079988889,0.04882488,0.319955558
332,27291,2,0.017564182,0.187425628,0.20954822,0.022122592,0.198486924,0.011061296,0.396973848
333,27292,5,0.043910455,0,0.187425628,0.187425628,0.101476237,0.061269238,0.507381186
334,27295,4,0.035128364,0.093712814,0.132529929,0.038817115,0.103417093,0.016808304,0.413668372
335,27298,4,0.035128364,0.093712814,0.20954822,0.115835406,0.175058721,0.04782559,0.700234883
336,27299,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
337,27302,3,0.026346273,0.20954822,0.337886333,0.128338113,0.270831471,0.052552523,0.812494412
338,43532,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
339,43533,2,0.017564182,0.093712814,0.187425628,0.093712814,0.140569221,0.046856407,0.281138442
340,43534,2,0.017564182,0.187425628,0.20954822,0.022122592,0.198486924,0.011061296,0.396973848
341,43535,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
342,43537,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
343,43540,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
344,43543,3,0.026346273,0,0.132529929,0.132529929,0.075414248,0.055630769,0.226242743
345,43545,3,0.026346273,0,0.093712814,0.093712814,0.062475209,0.044176644,0.187425628
346,43549,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
347,43551,3,0.026346273,0.093712814,0.093712814,0,0.093712814,0,0.281138442
348,43554,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
349,43556,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
350,43557,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
351,43558,3,0.026346273,0.187425628,0.20954822,0.022122592,0.194799826,0.01042869,0.584399477
352,43560,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
353,43566,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
354,43567,4,0.035128364,0,0.093712814,0.093712814,0.070284611,0.040578839,0.281138442
355,84401,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
356,71960,5,0.043910455,0.374851257,0.386387825,0.011536568,0.381773198,0.005651741,1.908865988
357,73150,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
358,71961,3,0.026346273,0.374851257,0.468564063,0.093712807,0.420837253,0.038277891,1.26251176
359,84403,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
360,71962,5,0.043910455,0.132529929,0.28113842,0.148608491,0.199613565,0.048046447,0.998067826
361,71968,6,0.052692546,0.093712814,0.296345919,0.202633105,0.200116822,0.072988991,1.200700931
362,71969,2,0.017564182,0.41909644,0.468564063,0.049467623,0.443830252,0.024733812,0.887660503
363,71970,1,0.008782091,0.386387825,0.386387825,0,0.386387825,0,0.386387825
364,71971,2,0.017564182,0.296345919,0.337886333,0.041540414,0.317116126,0.020770207,0.634232253
365,71972,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
366,71973,3,0.026346273,0.28113842,0.296345919,0.015207499,0.286207587,0.007168884,0.85862276
367,84404,3,0.026346273,0.132529929,0.20954822,0.077018291,0.158202693,0.03630677,0.474608079
368,94508,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
369,94512,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
370,94513,2,0.017564182,0.093712814,0.187425628,0.093712814,0.140569221,0.046856407,0.281138442
371,94515,4,0.035128364,0.132529929,0.20954822,0.077018291,0.151784502,0.033349898,0.607138008
372,94517,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
373,94521,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
374,94523,1,0.008782091,0,0,0,0,0,0
375,94531,1,0.008782091,0,0,0,0,0,0
376,94534,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
377,94536,1,0.008782091,0,0,0,0,0,0
378,94539,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
379,48819,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
380,39571,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
381,42461,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
382,42462,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
383,42463,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
384,48820,2,0.017564182,0.093712814,0.093712814,0,0.093712814,0,0.187425628
385,42464,2,0.017564182,0.093712814,0.187425628,0.093712814,0.140569221,0.046856407,0.281138442
386,48821,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
387,48822,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
388,39573,11,0.096603002,0.093712814,0.265059859,0.171347044,0.180554647,0.05767804,1.986101121
389,42501,7,0.061474637,0,0.20954822,0.20954822,0.129193576,0.068095199,0.904355034
390,39574,7,0.061474637,0.093712814,0.265059859,0.171347044,0.178061883,0.058500692,1.246433184
391,48823,1,0.008782091,0,0,0,0,0,0
392,42503,4,0.035128364,0.093712814,0.20954822,0.115835406,0.142080223,0.042052803,0.568320893
393,48827,3,0.026346273,0,0.093712814,0.093712814,0.062475209,0.044176644,0.187425628
394,42519,2,0.017564182,0.187425628,0.20954822,0.022122592,0.198486924,0.011061296,0.396973848
395,39577,8,0.070256728,0,0.20954822,0.20954822,0.132375944,0.066572049,1.059007555
396,48829,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
397,42528,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
398,48831,4,0.035128364,0,0.132529929,0.132529929,0.079988889,0.04882488,0.319955558
399,48832,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
400,39581,1,0.008782091,0,0,0,0,0,0
401,48834,2,0.017564182,0.093712814,0.093712814,0,0.093712814,0,0.187425628
402,42539,6,0.052692546,0.187425628,0.296345919,0.108920291,0.238831284,0.038818695,1.432987705
403,42541,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
404,48835,2,0.017564182,0.132529929,0.132529929,0,0.132529929,0,0.265059859
405,48836,4,0.035128364,0.093712814,0.187425628,0.093712814,0.136549575,0.033375425,0.546198301
406,42544,5,0.043910455,0.093712814,0.20954822,0.115835406,0.173107584,0.040611497,0.865537919
407,42553,3,0.026346273,0.093712814,0.20954822,0.115835406,0.145263654,0.048139181,0.435790963
408,95916,4,0.035128364,0.132529929,0.337886333,0.205356404,0.236256085,0.075217668,0.945024341
409,95917,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
410,95918,3,0.026346273,0.20954822,0.28113842,0.0715902,0.2519155,0.030668875,0.755746499
411,95919,1,0.008782091,0.265059859,0.265059859,0,0.265059859,0,0.265059859
412,95920,2,0.017564182,0.20954822,0.20954822,0,0.20954822,0,0.41909644
413,95922,1,0.008782091,0.296345919,0.296345919,0,0.296345919,0,0.296345919
414,95925,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
415,95928,7,0.061474637,0,0.187425628,0.187425628,0.104803418,0.053072335,0.733623929
416,95930,2,0.017564182,0.28113842,0.296345919,0.015207499,0.28874217,0.00760375,0.577484339
417,95932,4,0.035128364,0,0.187425628,0.187425628,0.103417093,0.068363476,0.413668372
418,95936,3,0.026346273,0.296345919,0.397589773,0.101243854,0.343940675,0.041553746,1.031822026
419,95937,2,0.017564182,0.265059859,0.296345919,0.031286061,0.280702889,0.01564303,0.561405778
420,95938,2,0.017564182,0.132529929,0.187425628,0.054895699,0.159977779,0.02744785,0.319955558
421,95939,10,0.087820911,0.296345919,0.628644645,0.332298726,0.451281315,0.094190126,4.512813151
422,95942,2,0.017564182,0.265059859,0.337886333,0.072826475,0.301473096,0.036413237,0.602946192
423,95943,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
424,95944,1,0.008782091,0.337886333,0.337886333,0,0.337886333,0,0.337886333
425,95945,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
426,95946,2,0.017564182,0.132529929,0.187425628,0.054895699,0.159977779,0.02744785,0.319955558
427,95947,3,0.026346273,0.093712814,0.20954822,0.115835406,0.145263654,0.048139181,0.435790963
428,95948,3,0.026346273,0,0.187425628,0.187425628,0.093712814,0.076516192,0.281138442
429,95949,4,0.035128364,0.093712814,0.132529929,0.038817115,0.103417093,0.016808304,0.413668372
430,95950,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
431,95951,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
432,95953,3,0.026346273,0.093712814,0.132529929,0.038817115,0.119590891,0.018298564,0.358772673
433,95954,3,0.026346273,0.093712814,0.296345919,0.202633105,0.192494787,0.082802239,0.577484362
434,95955,3,0.026346273,0.093712814,0.187425628,0.093712814,0.137889457,0.03844534,0.413668372
435,95956,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
436,95957,1,0.008782091,0.265059859,0.265059859,0,0.265059859,0,0.265059859
437,95959,9,0.07903882,0,0.386387825,0.386387825,0.170546264,0.11768024,1.534916379
438,95960,4,0.035128364,0.132529929,0.265059859,0.132529929,0.198640909,0.047504975,0.794563636
439,95962,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
440,95963,9,0.07903882,0.093712814,0.337886333,0.244173519,0.167477914,0.071609611,1.507301226
441,95965,10,0.087820911,0.093712814,0.20954822,0.115835406,0.126312771,0.040115666,1.263127707
442,95966,6,0.052692546,0,0.187425628,0.187425628,0.115801136,0.064453703,0.694806814
443,33605,1,0.008782091,0,0,0,0,0,0
444,37362,3,0.026346273,0.132529929,0.20954822,0.077018291,0.176501259,0.032377571,0.529503778
445,37363,3,0.026346273,0.093712814,0.132529929,0.038817115,0.106651853,0.018298564,0.319955558
446,37365,2,0.017564182,0.132529929,0.187425628,0.054895699,0.159977779,0.02744785,0.319955558
447,23085,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
448,43777,2,0.017564182,0.132529929,0.20954822,0.077018291,0.171039075,0.038509145,0.342078149
449,43778,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
450,49946,13,0.114167184,0,0.337886333,0.337886333,0.165055792,0.09252294,2.145725295
451,43779,1,0.008782091,0.265059859,0.265059859,0,0.265059859,0,0.265059859
452,23086,4,0.035128364,0,0.20954822,0.20954822,0.108947741,0.07546239,0.435790963
453,49947,14,0.122949275,0.132529929,0.386387825,0.253857896,0.280671652,0.072667596,3.929403126
454,43780,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
455,23089,2,0.017564182,0.132529929,0.187425628,0.054895699,0.159977779,0.02744785,0.319955558
456,43782,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
457,23091,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
458,49948,4,0.035128364,0.132529929,0.296345919,0.16381599,0.211993072,0.057969277,0.847972289
459,43783,2,0.017564182,0.20954822,0.265059859,0.055511639,0.237304039,0.027755819,0.474608079
460,49950,8,0.070256728,0.132529929,0.592691839,0.460161909,0.355982423,0.142746408,2.847859383
461,49952,2,0.017564182,0.337886333,0.386387825,0.048501492,0.362137079,0.024250746,0.724274158
462,43787,1,0.008782091,0.296345919,0.296345919,0,0.296345919,0,0.296345919
463,61858,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
464,61859,2,0.017564182,0.20954822,0.265059859,0.055511639,0.237304039,0.027755819,0.474608079
465,61862,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
466,61863,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
467,53538,4,0.035128364,0,0.093712814,0.093712814,0.070284611,0.040578839,0.281138442
468,61864,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
469,53541,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
470,61865,2,0.017564182,0.20954822,0.265059859,0.055511639,0.237304039,0.027755819,0.474608079
471,53543,4,0.035128364,0.20954822,0.296345919,0.086797699,0.263023105,0.032795908,1.052092418
472,53544,2,0.017564182,0.187425628,0.28113842,0.093712792,0.234282024,0.046856396,0.468564048
473,61866,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
474,53545,1,0.008782091,0,0,0,0,0,0
475,61870,2,0.017564182,0.187425628,0.187425628,0,0.187425628,0,0.374851257
476,61873,2,0.017564182,0.132529929,0.187425628,0.054895699,0.159977779,0.02744785,0.319955558
477,61875,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
478,53546,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
479,61876,1,0.008782091,0.265059859,0.265059859,0,0.265059859,0,0.265059859
480,61877,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
481,61880,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
482,53548,2,0.017564182,0.093712814,0.093712814,0,0.093712814,0,0.187425628
483,61882,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
484,37714,3,0.026346273,0.132529929,0.20954822,0.077018291,0.176501259,0.032377571,0.529503778
485,37715,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
486,33823,1,0.008782091,0,0,0,0,0,0
487,37716,3,0.026346273,0,0.132529929,0.132529929,0.075414248,0.055630769,0.226242743
488,37721,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
489,37722,3,0.026346273,0.132529929,0.20954822,0.077018291,0.176501259,0.032377571,0.529503778
490,2571,1,0.008782091,0,0,0,0,0,0
491,2575,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
492,2633,1,0.008782091,0.28113842,0.28113842,0,0.28113842,0,0.28113842
493,2635,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
494,2645,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
495,75161,4,0.035128364,0.093712814,0.20954822,0.115835406,0.155804148,0.045511994,0.623216592
496,75163,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
497,75164,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
498,80487,24,0.210770185,0,0.386387825,0.386387825,0.198675498,0.091997966,4.768211946
499,70506,1,0.008782091,0,0,0,0,0,0
500,80498,8,0.070256728,0.132529929,0.265059859,0.132529929,0.201329241,0.034372526,1.610633925
501,75165,3,0.026346273,0,0.093712814,0.093712814,0.062475209,0.044176644,0.187425628
502,75167,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
503,80501,1,0.008782091,0,0,0,0,0,0
504,70508,1,0.008782091,0,0,0,0,0,0
505,75169,6,0.052692546,0.187425628,0.296345919,0.108920291,0.244190805,0.042959111,1.465144828
506,80503,2,0.017564182,0.093712814,0.093712814,0,0.093712814,0,0.187425628
507,75172,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
508,75173,1,0.008782091,0.20954822,0.20954822,0,0.20954822,0,0.20954822
509,70510,6,0.052692546,0,0.187425628,0.187425628,0.093712814,0.076516192,0.562276885
510,70512,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
511,42055,2,0.017564182,0.20954822,0.20954822,0,0.20954822,0,0.41909644
512,42056,2,0.017564182,0.20954822,0.265059859,0.055511639,0.237304039,0.027755819,0.474608079
513,42064,10,0.087820911,0,0.20954822,0.20954822,0.116941489,0.054869496,1.169414893
514,48601,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
515,42066,4,0.035128364,0,0.132529929,0.132529929,0.079988889,0.04882488,0.319955558
516,27305,2,0.017564182,0.132529929,0.20954822,0.077018291,0.171039075,0.038509145,0.342078149
517,27306,5,0.043910455,0.093712814,0.20954822,0.115835406,0.143385881,0.047685707,0.716929406
518,27310,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
519,27311,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
520,27312,4,0.035128364,0.132529929,0.20954822,0.077018291,0.179232351,0.028436015,0.716929406
521,27314,1,0.008782091,0.265059859,0.265059859,0,0.265059859,0,0.265059859
522,27315,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
523,27316,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
524,27317,2,0.017564182,0.093712814,0.187425628,0.093712814,0.140569221,0.046856407,0.281138442
525,27320,8,0.070256728,0,0.187425628,0.187425628,0.110279055,0.056632058,0.882232442
526,27325,4,0.035128364,0.187425628,0.265059859,0.07763423,0.231773391,0.034193055,0.927093565
527,27326,3,0.026346273,0.093712814,0.132529929,0.038817115,0.106651853,0.018298564,0.319955558
528,27330,6,0.052692546,0,0.187425628,0.187425628,0.100182333,0.056005689,0.601094
529,27332,5,0.043910455,0.093712814,0.20954822,0.115835406,0.151149304,0.041758155,0.755746521
530,27341,2,0.017564182,0.20954822,0.20954822,0,0.20954822,0,0.41909644
531,27343,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
532,27344,5,0.043910455,0,0.132529929,0.132529929,0.082733674,0.044013981,0.413668372
533,27349,2,0.017564182,0.187425628,0.20954822,0.022122592,0.198486924,0.011061296,0.396973848
534,27350,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
535,27355,1,0.008782091,0.132529929,0.132529929,0,0.132529929,0,0.132529929
536,27356,3,0.026346273,0.132529929,0.20954822,0.077018291,0.176501259,0.032377571,0.529503778
537,27357,1,0.008782091,0.187425628,0.187425628,0,0.187425628,0,0.187425628
538,27358,3,0.026346273,0.132529929,0.20954822,0.077018291,0.176501259,0.032377571,0.529503778
539,27360,3,0.026346273,0,0.093712814,0.093712814,0.062475209,0.044176644,0.187425628
540,27370,2,0.017564182,0.093712814,0.132529929,0.038817115,0.113121372,0.019408558,0.226242743
541,27371,4,0.035128364,0,0.187425628,0.187425628,0.103417093,0.068363476,0.413668372
542,27376,1,0.008782091,0.093712814,0.093712814,0,0.093712814,0,0.093712814
543,27379,3,0.026346273,0.132529929,0.265059859,0.132529929,0.202379336,0.054342066,0.607138008
544,27403,1,0.008782091,0,0,0,0,0,0
545,27405,2,0.017564182,0,0.093712814,0.093712814,0.046856407,0.046856407,0.093712814
